32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.844727,17.063477,16.781250,19327352832,12800000,0,0,1073741824,900202496,956,0,0,1,traditional_with_pset_runqueue,0,3009.94,3038.25,423,0.99068
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.844727,17.063477,16.781250,19327352832,12800000,0,0,1073741824,900202496,956,0,0,1,traditional_with_pset_runqueue,0,2636.49,3044.09,469,0.866102
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.844727,17.063477,16.781250,19327352832,12800000,0,0,1073741824,900202496,956,0,0,1,traditional_with_pset_runqueue,0,2759.49,3039.11,461,0.907991
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.844727,17.063477,16.781250,19327352832,12800000,0,0,1073741824,900202496,956,0,0,1,traditional_with_pset_runqueue,0,56.092,56.263,0,0.996961
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.844727,17.063477,16.781250,19327352832,12800000,0,0,1073741824,900202496,956,0,0,1,traditional_with_pset_runqueue,0,55.9178,55.8619,0,1.001
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.844727,17.063477,16.781250,19327352832,12800000,0,0,1073741824,900202496,956,0,0,1,traditional_with_pset_runqueue,0,61.0203,60.5169,0,1.00832
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.844727,17.063477,16.781250,19327352832,12800000,0,0,1073741824,900202496,956,0,0,1,traditional_with_pset_runqueue,0,57.8491,58.3137,0,0.992033
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.637207,17.633301,17.222656,19327352832,7696384,0,0,1073741824,900202496,940,0,0,1,traditional_with_pset_runqueue,0,2938.52,3179.29,396,0.92427
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.637207,17.633301,17.222656,19327352832,7696384,0,0,1073741824,900202496,940,0,0,1,traditional_with_pset_runqueue,0,3101.21,3175.82,369,0.976508
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.637207,17.633301,17.222656,19327352832,7696384,0,0,1073741824,900202496,940,0,0,1,traditional_with_pset_runqueue,0,2348.18,3177.82,479,0.738928
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.637207,17.633301,17.222656,19327352832,7696384,0,0,1073741824,900202496,940,0,0,1,traditional_with_pset_runqueue,0,3035.84,3174.14,363,0.956426
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.637207,17.633301,17.222656,19327352832,7696384,0,0,1073741824,900202496,940,0,0,1,traditional_with_pset_runqueue,0,58.6308,58.5648,0,1.00113
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.637207,17.633301,17.222656,19327352832,7696384,0,0,1073741824,900202496,940,0,0,1,traditional_with_pset_runqueue,0,58.2445,58.4463,0,0.996547
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.637207,17.633301,17.222656,19327352832,7696384,0,0,1073741824,900202496,940,0,0,1,traditional_with_pset_runqueue,0,63.0197,63.2482,0,0.996389
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.637207,17.633301,17.222656,19327352832,7696384,0,0,1073741824,900202496,940,0,0,1,traditional_with_pset_runqueue,0,59.9941,60.0489,0,0.999087
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.383301,17.026855,17.016113,19327352832,8978432,0,0,1073741824,900202496,900,0,0,1,traditional_with_pset_runqueue,0,2990.63,3037.45,354,0.984588
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.383301,17.026855,17.016113,19327352832,8978432,0,0,1073741824,900202496,900,0,0,1,traditional_with_pset_runqueue,0,2746.32,3028.45,453,0.906842
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.383301,17.026855,17.016113,19327352832,8978432,0,0,1073741824,900202496,900,0,0,1,traditional_with_pset_runqueue,0,2575.21,3043.76,487,0.846064
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.383301,17.026855,17.016113,19327352832,8978432,0,0,1073741824,900202496,900,0,0,1,traditional_with_pset_runqueue,0,2694.86,3038.21,456,0.886988
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.383301,17.026855,17.016113,19327352832,8978432,0,0,1073741824,900202496,900,0,0,1,traditional_with_pset_runqueue,0,56.1139,56.3291,0,0.996181
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.383301,17.026855,17.016113,19327352832,8978432,0,0,1073741824,900202496,900,0,0,1,traditional_with_pset_runqueue,0,55.9303,55.7445,0,1.00333
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.383301,17.026855,17.016113,19327352832,8978432,0,0,1073741824,900202496,900,0,0,1,traditional_with_pset_runqueue,0,60.6615,60.3543,0,1.00509
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.383301,17.026855,17.016113,19327352832,8978432,0,0,1073741824,900202496,900,0,0,1,traditional_with_pset_runqueue,0,57.7262,57.5105,0,1.00375
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.800293,17.229980,17.062500,19327352832,8450048,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,3114.93,3145.55,383,0.990264
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.800293,17.229980,17.062500,19327352832,8450048,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,2480.98,3161.17,481,0.78483
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.800293,17.229980,17.062500,19327352832,8450048,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,2808.07,3160.26,457,0.888556
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.800293,17.229980,17.062500,19327352832,8450048,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,3034.42,3154.37,396,0.961975
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.800293,17.229980,17.062500,19327352832,8450048,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,58.3886,58.4697,0,0.998613
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.800293,17.229980,17.062500,19327352832,8450048,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,57.8008,57.8097,0,0.999847
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.800293,17.229980,17.062500,19327352832,8450048,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,62.4638,62.4023,0,1.00099
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.800293,17.229980,17.062500,19327352832,8450048,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,59.5243,59.6352,0,0.998141
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.030762,17.252930,17.154785,19327352832,7987200,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,3052.28,3157.18,400,0.966775
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.030762,17.252930,17.154785,19327352832,7987200,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,2284.63,3153.74,497,0.724418
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.030762,17.252930,17.154785,19327352832,7987200,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,2939.88,3170.53,452,0.927253
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.030762,17.252930,17.154785,19327352832,7987200,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,3146.25,3157.02,362,0.996588
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.030762,17.252930,17.154785,19327352832,7987200,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,58.5882,58.6043,0,0.999724
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.030762,17.252930,17.154785,19327352832,7987200,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,58.2389,58.2888,0,0.999145
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.030762,17.252930,17.154785,19327352832,7987200,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,63.4308,63.1462,0,1.00451
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.030762,17.252930,17.154785,19327352832,7987200,0,0,1073741824,900202496,916,0,0,1,traditional_with_pset_runqueue,0,59.8146,59.6492,0,1.00277
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.144043,17.259766,17.171875,19327352832,10829824,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,3037.37,3160.48,376,0.961045
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.144043,17.259766,17.171875,19327352832,10829824,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,2922.54,3152.95,351,0.926923
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.144043,17.259766,17.171875,19327352832,10829824,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,3138.89,3163.24,331,0.992302
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.144043,17.259766,17.171875,19327352832,10829824,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,2309.8,3156.16,488,0.731837
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.144043,17.259766,17.171875,19327352832,10829824,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,57.9712,58.2395,0,0.995393
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.144043,17.259766,17.171875,19327352832,10829824,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,57.5997,57.5518,0,1.00083
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.144043,17.259766,17.171875,19327352832,10829824,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,62.495,62.6124,0,0.998125
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.144043,17.259766,17.171875,19327352832,10829824,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,59.6952,59.6524,0,1.00072
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,16.687988,17.103027,17.182617,19327352832,122359808,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,2468.74,3143.45,491,0.78536
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,16.687988,17.103027,17.182617,19327352832,122359808,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,2913.7,3142.89,455,0.927076
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,16.687988,17.103027,17.182617,19327352832,122359808,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,2913.52,3130.09,451,0.93081
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,16.687988,17.103027,17.182617,19327352832,122359808,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,3021.83,3146.78,440,0.960295
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,16.687988,17.103027,17.182617,19327352832,122359808,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,57.7302,57.8774,0,0.997456
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,16.687988,17.103027,17.182617,19327352832,122359808,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,57.5326,57.6891,0,0.997287
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,16.687988,17.103027,17.182617,19327352832,122359808,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,62.3853,62.6553,0,0.995691
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,16.687988,17.103027,17.182617,19327352832,122359808,0,0,1073741824,900202496,904,0,0,1,traditional_with_pset_runqueue,0,59.768,59.768,0,1
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.060059,16.741699,16.887695,19327352832,7507968,0,0,1073741824,900202496,936,0,0,1,traditional_with_pset_runqueue,0,2758.5,3152.37,475,0.875057
32768,0,64,32768,0,64,6291456,24,64,0,0,64,0,0,0,8,Intel(R) Xeon(R) CPU           X5472  @ 3.00GHz,3000000000,Darwin,buzz.local,13.3.0,Darwin Kernel Version 13.3.0: Tue Jun  3 21:27:35 PDT 2014; root:xnu-2422.110.17~1/RELEASE_X86_64,x86_64,1406332854.000000,17.060059,16.741699,16.887695,19327352832,7507968,0,0,1073741824,900202496,936,0,0,1,traditional_with_pset_runqueue,0,3089.73,3144.82,398,0.982482
